resume_text,job_description,label
"HTML, SQL, Data Analysis, Machine Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"HTML, AWS, Data Analysis, React, Kubernetes","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Deep Learning, Node.js, Kubernetes, Docker, AWS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"React, Git, Data Analysis, HTML, Docker","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Machine Learning, SQL, React, Data Analysis, JavaScript","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Docker, Machine Learning, Kubernetes, React, C++","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Java, Python, Azure, Docker","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Git, Python, Deep Learning, C++","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Data Analysis, CSS, Kubernetes, SQL","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Data Analysis, Node.js, Deep Learning, Git","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Git, Deep Learning, Docker, CSS, Data Analysis, SQL, JavaScript","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Data Analysis, SQL, Java, Python","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Machine Learning, HTML, Git, Node.js, Docker, Data Analysis","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Docker, Kubernetes, Linux, Deep Learning, AWS, Git, JavaScript","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Data Analysis, Java, Git, Kubernetes, AWS, Docker","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, Git, Java, Azure, Node.js","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"C++, Docker, HTML, SQL, React, Deep Learning, Node.js","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Machine Learning, CSS, HTML, Deep Learning, Node.js, Data Analysis","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"JavaScript, CSS, AWS, Docker, Azure, Deep Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"SQL, JavaScript, Deep Learning, Python, Node.js","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"AWS, Azure, C++, React, Git","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"JavaScript, AWS, HTML, Azure, Docker","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"AWS, Docker, SQL, Kubernetes, CSS, Java, C++","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"CSS, Machine Learning, Java, Git, HTML, Python","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Machine Learning, Node.js, Azure, AWS, Linux, React","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Kubernetes, Machine Learning, Azure, React, Git","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Python, Azure, Deep Learning, Data Analysis, Linux, C++, HTML","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"React, AWS, CSS, Java, Azure, Python","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"JavaScript, Node.js, React, Deep Learning, Azure, C++, Python","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"JavaScript, AWS, React, Node.js, Deep Learning, Data Analysis","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Linux, SQL, CSS, HTML, Azure","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"React, Deep Learning, HTML, CSS, Java, Node.js, Python","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"React, Azure, CSS, Machine Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"HTML, Data Analysis, Git, SQL, AWS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Docker, Data Analysis, Azure, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Azure, SQL, Node.js, Docker, Data Analysis","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Deep Learning, Linux, Data Analysis, JavaScript, Kubernetes, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Git, Python, Kubernetes, Azure, Docker","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"HTML, Azure, SQL, Python","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Git, SQL, Python, Docker, Kubernetes","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Deep Learning, AWS, C++, Python, HTML, Kubernetes, Git","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"CSS, Kubernetes, Data Analysis, HTML, Node.js, Java, Docker","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"C++, Python, SQL, Node.js, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Docker, Git, C++, Azure, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"SQL, HTML, Docker, Kubernetes","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"SQL, AWS, Node.js, JavaScript, Docker, Deep Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"HTML, Python, Azure, Java, C++, Node.js","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Python, React, Machine Learning, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Node.js, Linux, AWS, SQL, JavaScript, Python, Azure","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Linux, Machine Learning, Java, C++, React, Kubernetes","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Kubernetes, Deep Learning, Node.js, Machine Learning, React","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"HTML, Docker, AWS, Deep Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Python, Docker, CSS, React, C++, Linux, Data Analysis","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"C++, Node.js, Machine Learning, Python, React, CSS, Kubernetes","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Python, Node.js, SQL, Data Analysis, CSS, JavaScript","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"C++, Git, React, HTML, CSS, Docker, Kubernetes","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"CSS, Python, Linux, Docker, Node.js, Java","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Java, Azure, JavaScript, Python, Deep Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"HTML, Docker, Deep Learning, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Python, CSS, Docker, Deep Learning, React, HTML","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Node.js, Linux, Java, Git, AWS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Deep Learning, CSS, Python, Linux, Java, HTML","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Git, Python, Node.js, Java","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"HTML, Deep Learning, JavaScript, Java, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"AWS, HTML, Azure, C++, Python, JavaScript","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"HTML, Linux, C++, Deep Learning, JavaScript, SQL, Kubernetes","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Azure, Docker, Deep Learning, Python, C++, Machine Learning, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"CSS, Data Analysis, AWS, JavaScript, React, Deep Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Deep Learning, Machine Learning, C++, Linux, Data Analysis","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Docker, JavaScript, Data Analysis, Git, AWS, Deep Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"AWS, HTML, Azure, Linux, Docker, Deep Learning","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"AWS, Node.js, Deep Learning, Docker","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"AWS, HTML, Git, Azure, C++","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"C++, Linux, Deep Learning, Python","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Node.js, Deep Learning, Python, SQL","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Azure, CSS, Deep Learning, Kubernetes, C++, Linux","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"C++, Linux, Java, Docker, Git, HTML, Machine Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, Data Analysis, Java, HTML, Git","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Kubernetes, React, SQL, Linux, Deep Learning, Git, Java","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Docker, Git, Deep Learning, AWS, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"HTML, SQL, Kubernetes, Deep Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Linux, Node.js, JavaScript, AWS, C++, React, Java","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Machine Learning, Git, SQL, Deep Learning, Docker, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Kubernetes, Java, JavaScript, Machine Learning, Docker, AWS, C++","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"React, Docker, SQL, HTML, Linux, C++, Azure","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Kubernetes, CSS, Linux, Python","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Machine Learning, Docker, Azure, CSS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"CSS, JavaScript, Docker, C++, Node.js, HTML, Kubernetes","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"C++, CSS, Machine Learning, Git, Java, Deep Learning, Python","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Git, JavaScript, Java, HTML, Node.js, Kubernetes","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Node.js, Machine Learning, React, Data Analysis","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Machine Learning, Git, Node.js, Docker, Java, Deep Learning, CSS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Docker, HTML, Node.js, SQL","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Node.js, JavaScript, CSS, Python, AWS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Python, Kubernetes, Azure, React, Linux, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Kubernetes, Node.js, Machine Learning, Linux, SQL, Data Analysis, Python","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"SQL, AWS, Docker, Azure, Data Analysis","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Node.js, Azure, Deep Learning, Machine Learning, Docker","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Docker, Kubernetes, Java, Azure, JavaScript, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"JavaScript, Kubernetes, C++, CSS, Docker, Azure","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Git, Docker, SQL, Deep Learning, Data Analysis, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"CSS, C++, Kubernetes, SQL","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"HTML, Java, Docker, Python, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Java, Data Analysis, Linux, Python","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Linux, React, SQL, Docker","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"SQL, Linux, C++, Docker, Machine Learning, JavaScript, HTML","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Azure, HTML, Deep Learning, JavaScript, Node.js, Machine Learning","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Node.js, JavaScript, C++, Data Analysis, AWS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"React, Machine Learning, CSS, SQL","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Kubernetes, Linux, AWS, JavaScript, Data Analysis, Azure, SQL","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Node.js, SQL, Machine Learning, Java","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Azure, Node.js, Java, C++, Linux, Git, AWS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Machine Learning, Python, Kubernetes, Data Analysis, SQL, C++, Linux","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"CSS, Node.js, Data Analysis, Java, AWS, JavaScript, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"CSS, Deep Learning, Data Analysis, C++, Java, Linux, Kubernetes","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Azure, Linux, JavaScript, Python, Node.js, Java","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"HTML, Git, SQL, Deep Learning, Node.js, Linux, AWS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Java, CSS, Linux, Docker, Git, Azure","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Java, Python, C++, Node.js, Linux","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Python, Azure, AWS, Machine Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"CSS, JavaScript, Linux, Kubernetes, AWS, Java","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Java, AWS, Azure, Machine Learning, React","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"CSS, SQL, Python, C++, AWS, HTML, Machine Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"AWS, Git, Kubernetes, CSS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"JavaScript, Java, Node.js, HTML","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"SQL, Machine Learning, Deep Learning, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Linux, Machine Learning, Data Analysis, Git, Deep Learning, C++","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Data Analysis, Git, Machine Learning, Python, Node.js, Azure","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Azure, AWS, SQL, Java, Data Analysis, Git, Docker","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"AWS, JavaScript, SQL, Data Analysis, Git","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"JavaScript, Linux, SQL, Deep Learning, React","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"HTML, Data Analysis, Python, Kubernetes, AWS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Docker, Azure, HTML, Python, JavaScript","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Node.js, C++, Machine Learning, Azure, Java","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Deep Learning, Data Analysis, Kubernetes, React, HTML","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"SQL, Kubernetes, Java, Python, Machine Learning, AWS, React","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Azure, Linux, C++, Data Analysis, Kubernetes, HTML, Deep Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Deep Learning, Azure, Machine Learning, C++, Node.js, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"HTML, AWS, Linux, Data Analysis, Node.js, CSS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"SQL, React, JavaScript, Machine Learning, C++","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"JavaScript, React, Docker, Deep Learning, Linux, Node.js, C++","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Java, Machine Learning, C++, Data Analysis, AWS, Deep Learning, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"SQL, Kubernetes, Node.js, HTML, Data Analysis, Azure","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"C++, Linux, Azure, AWS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Deep Learning, Docker, Git, Node.js","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Java, Python, Docker, Git","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Git, HTML, Node.js, JavaScript, Machine Learning, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, Python, Machine Learning, Data Analysis","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"AWS, Azure, React, Docker","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"JavaScript, C++, SQL, Deep Learning, Python, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Azure, AWS, Machine Learning, Data Analysis, JavaScript","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"SQL, AWS, Node.js, C++, Azure","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Deep Learning, Docker, Linux, AWS, CSS, Git, SQL","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Data Analysis, React, JavaScript, Docker, Deep Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Git, JavaScript, React, Data Analysis, Node.js","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Azure, Kubernetes, CSS, Java","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Data Analysis, Git, Machine Learning, C++, AWS, Deep Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"React, Deep Learning, AWS, CSS, Azure","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Data Analysis, CSS, Linux, Docker","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Azure, Docker, JavaScript, Python","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"CSS, Kubernetes, Data Analysis, Linux, JavaScript, SQL, HTML","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"React, Kubernetes, Deep Learning, Machine Learning, Azure, HTML, Java","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Machine Learning, C++, Java, JavaScript","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"SQL, Kubernetes, C++, Git, Java","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Node.js, Linux, JavaScript, Kubernetes, SQL, Azure","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Deep Learning, Azure, Linux, Kubernetes, React, AWS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, Machine Learning, Linux, AWS, Node.js","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"React, Git, Deep Learning, Docker, JavaScript","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"C++, HTML, Azure, JavaScript, CSS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, HTML, C++, Node.js, Docker, Python","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"JavaScript, CSS, Deep Learning, Java, React, Azure","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Azure, Kubernetes, Linux, C++, Deep Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Node.js, CSS, Data Analysis, SQL, Deep Learning, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"AWS, Node.js, Data Analysis, Deep Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Linux, Data Analysis, Python, Docker, Deep Learning, HTML","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Python, Docker, JavaScript, SQL, HTML, Data Analysis","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"HTML, SQL, Data Analysis, React","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Java, CSS, Node.js, Docker, Python","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Python, Machine Learning, C++, CSS, JavaScript","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"React, Python, Docker, C++, AWS, Data Analysis, CSS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Deep Learning, Node.js, Machine Learning, Linux","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Data Analysis, CSS, AWS, Azure, Deep Learning, JavaScript","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"React, Deep Learning, Machine Learning, Git, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"C++, CSS, React, Python, Node.js, Deep Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"React, Kubernetes, C++, SQL, Java, Node.js, Git","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"CSS, AWS, Java, Docker, Deep Learning, SQL","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Git, Azure, Docker, Node.js","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Python, Node.js, Azure, Deep Learning, Java, AWS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Linux, Azure, Java, Node.js, Kubernetes","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Docker, JavaScript, Data Analysis, Git","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"JavaScript, Docker, React, SQL, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"HTML, Java, Data Analysis, React, Docker, JavaScript, AWS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Data Analysis, React, Azure, Node.js, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Node.js, Machine Learning, Data Analysis, Linux, Deep Learning, Kubernetes","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Data Analysis, Machine Learning, Kubernetes, Deep Learning, Python, HTML, Java","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Git, C++, Node.js, JavaScript, CSS, SQL, Deep Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Data Analysis, HTML, Python, Deep Learning, Linux, JavaScript","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Azure, Docker, AWS, SQL","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Node.js, Machine Learning, Deep Learning, HTML, JavaScript","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Java, Kubernetes, Machine Learning, Git","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"HTML, Azure, Git, CSS","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Linux, Python, Node.js, Machine Learning, JavaScript, CSS, SQL","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Node.js, Kubernetes, Docker, Deep Learning, React, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Azure, Node.js, Machine Learning, C++, Linux, Python","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"SQL, React, Azure, Node.js, Python, AWS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Python, Docker, Node.js, Kubernetes, Data Analysis, Linux","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"CSS, Azure, Data Analysis, HTML, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Kubernetes, CSS, React, HTML, Java, Machine Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Python, HTML, Machine Learning, Kubernetes, Git, JavaScript, Azure","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"AWS, Kubernetes, Java, Deep Learning, HTML, JavaScript","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Azure, Docker, Java, AWS, CSS, Python","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"AWS, React, Linux, Machine Learning, Azure","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"HTML, Linux, Docker, CSS, JavaScript, C++, Machine Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"AWS, Docker, Linux, Azure, React, Data Analysis","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Deep Learning, SQL, Data Analysis, Git, Java, Docker","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"SQL, C++, HTML, Linux, Docker, Kubernetes, Python","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"JavaScript, SQL, Java, Azure","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"React, Kubernetes, C++, Data Analysis, Python, HTML","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Node.js, React, C++, Deep Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Docker, Azure, SQL, Kubernetes","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Python, Data Analysis, React, Node.js","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Git, Linux, Kubernetes, Deep Learning, JavaScript","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Azure, SQL, Python, Docker, AWS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"JavaScript, Machine Learning, Linux, Git","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"AWS, Deep Learning, Data Analysis, JavaScript, Kubernetes, SQL","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"HTML, SQL, Node.js, Azure, Docker, CSS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Azure, Python, Machine Learning, Git, Docker, React","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Java, Deep Learning, CSS, Python, Data Analysis, Machine Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"C++, Linux, Python, Azure","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Data Analysis, C++, Deep Learning, Docker, Kubernetes, Linux, AWS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Docker, Linux, Python, JavaScript","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Kubernetes, Docker, CSS, AWS, Node.js, Python","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Java, JavaScript, React, Node.js, Kubernetes, Deep Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
